rating,review,sentimen
2,apaan drivernya gaya ditunggu  menit malah tau tau cancel,negatif
1,ini parah banget gocar bandara di bandar lampung tari awal ada promo voucher jadi pas nyamperin mbak petugas pickup nya untuk masukin kode disuruh nunggu udh nunggu di samperin lagi katanya zona pengantaran ga update dengan tarif nya tarif awal sebelom diskon ini setelah diskon disuruh nambah diluar aplikasi lagijadi total bayar yang ada harga nya lebih mahal dari sebelum menggunakan diskon gila ga bagus banget ini parah,negatif
1,gak ada diskon,negatif
1,jelek apk nya aneh mentince nya lama gak guna,negatif
5,baik enak mantapp,positif
1,udah berkali kali medeni ttep ajj gk bisa,negatif
4,bagus dan cepat pelayanan tumpangan cukup memaskan,positif
5,bintangnya sudah aku balikin jadi  lagi karena cepat tanggap semoga kedepannya jadi lebih baik lagi,positif
1,tolong klo driver sering cancel di kasih peringatan sumpah ya tiap pagi pasti selalu gitu di batalin terus alasan jauh lah ini lah itu lah padhal pake yg prioritas bukan yg hemat kadang juga nakal minta duit parkir padhal gk ada,negatif
1,minimal di atas  menit bisa di batalin ini tibatiba di cancle karna ga dapet driver ga jelas orang udah laper dek,negatif
1,sampah bner aplikasinyadulu gk ada verifikasi mukapas instal lgi verifikasi muka malah gagal mulusaldo gopay w malah nyangkut,negatif
1,gila ya driver lo milih mesen gofood bayar tunai gasampe k ga dipickup lebih dari sejam ganti driver giliran pake gopay ga selama itu,negatif
1,kebanyakan vitur ga guna cuma bikin pusing and ribet pilihan harganya terlalu banyak and ribet ga bisa to the point aja kah and terlalu banyak iklan,negatif
1,bikin trauma atas perlakuan abangnyaabangnya bawa motor tetapi duduk hampir menguasai jok dan hmpr nyender ke saya sampe sya bilang majuan duduknya tetapi dia gmaupura ga denger padahal saya sudah bilang berkali dan cukup kerassmpe ketakutan atas hal seperti itu sya duduk diujung jok agar ga terlalu deket abangnya smpe sya batesin make tas sayasaya jijik atas hal seperti itu dan saya sudah laporkan ke akun gojeknya mohon untuk ditindak lanjuti hal seperti itu agar tidak terjadi lagi,negatif
1,kalo gk niat kasih voucher ya gk usah di kasih vouchernya dapat voucher gofood diskon sampe akhir bulan baru di pake x udah hilang aplikator gak jelas,negatif
1,sekarang udah gada promo diskon jadi males make apk ini,negatif
5,gacor,positif
1,lama kelamaan malah kaya taii ini aplikasii masa saya mesen dari jam sampe setengah belum selesai malah ujungnya dibatalin dengan alasann driver pada sibuk semua,negatif
1,setiap pesen sesuatu selalu di batalkan ga jelas,negatif
3,lama ketika pesan makan beda dengan shope food padahal resto deket karna kelamaan batalin langsung ke restonya saking keselnya,negatif
5,mantep byk promo bgt,positif
5,good job sat set,positif
1,utk custumer terhormat tlg kl order jangan pilih yg mede hemat krn itu sm sj kalian mendukung penjajahan ato perbudakan yg di lakukan aplikator kpd pihak driver tlg di renungkan kembali ketika order jangan pilih mode hemat dg anda tdk memilih mode hemat anda bs menolong para driver dan keluarganya sekian sy ucapkan terima kasih,negatif
5,gacor emang gojek apalagi di bagian gofood nya gua sering bgt dapet menu makanan dimana makanannya itu kurang atau engga dapat gw laporin ke customer service langsung gercep anjier gacor bgt emang mana saldo yang udah kepake dikembalikan lagi seharga makanannya yang engga dapetkurang gojek,positif
1,aplikasi bodoh main bekuin perangkat orang malah disuru beli hape lg kan lucu,negatif
5,good transportation,positif
5,pelayanan baik dan aman,positif
1,saya gak pernah dapet order di stasiun cawang atas kembali karena sebagian oknum ojol ada yg bermain curang dengan cara penumpang suruh cancel dan argo sama dengan aplikasi tolong donk beri sanksi putus mitra,negatif
5,lebih cepatdrivernya propesional,positif
5,good apk,positif
5,terima kasih gojek top banget dah,positif
1,saldo saya yang di gopay merchant masih ditahan sepihak dari april,negatif
5,promo nya sllu top banget,positif
1,lama x proses dapet gojek,negatif
1,ada biaya tarif yg pelanggan g tau,negatif
5,murah banget,positif
5,sangat nembantu,positif
5,oke gojek dh,positif
5,driver nya sangat ramah,positif
2,ko bisa auto order berkali kali kalau keluar,negatif
5,aplikasi daring multifungsi yang sangat efektif dan hemat,positif
2,saya ga tau kenapa tiba gopay pinjam saya di bekukan permanen padahal baru aja saya bayar lunasin semua nya bahkan jauh sebelum tgl jatuh tempo tagihan nya tgl junijuli dan saya udh bayar bln semuanya lunas tapi knpa di bekukan saya sengaja lunasin biar bisa pinjam lagi dan bayar paylater nya ini gmna saya bisa bayar kalo ga bisa pinjam lagi gaji saya udah saya pake buat lunasin semuanya tolong dong hubungi saya di akun gojekemail saya mau chat ga tau mau chat kmna buat nanya ini,negatif
1,lu gila yah masa potongan driver,negatif
1,gojek skrg dipenuhi sama org rakus yg g memikirkan kerja driver dilapangan mereka semena dr tarip dn jrk ordrn yg udh g mnusia wi smoga sang maha pencipta segera mmbrikan ajab yg sangat pedih pd pemimpin dan pengelola gojek yg dolim amin,negatif
5,mantap pelayanan baik,positif
5,terimakasih pt gojek,positif
1,iklannya masuk ke hp saya tiap detik tolong di stop,negatif
5,ini kenapa aplikasi dibukaclose sendiri,positif
1,tolong buat admin harap di liat driver driver nya kebanyakan pada songong orang orang trutama yg antar makanan sama yg ambil barang kebanyakan pada songong dan kurang sopan,negatif
1,sering terjadi saya tidak memesan apapun dan hp kondisi mati tiba ada driver datang dan mengantarkan pesanan dan setelah dicek di hp tiba memang ada pesanan,negatif
5,sukses,positif
5,sangat membantu dalam perjalanan dan sangat mudah kemana pun tujuan makasih ya gojek semoga kedepannya jadi lebih baik lagi,positif
5,manta,positif
1,aplikasi tolol udah topup sesuai keterangan gofood disitu admin nya eh malah harga gofood nya yang berubah sia sia gua topup admin nya,negatif
5,mantap jos,positif
5,harga agak mahal,positif
5,ok bget,positif
1,jelek banget gara gara ni aplikasi gua ga sekolah sekarang mahal doang ga dpt orderan,negatif
1,driver nya pada gamau ambil orderan dengan alesan jauh la macet la padahal di aplikasi cuman mntan,negatif
5,lebih hemat banyak discountnya,positif
5,perjalanan yang nyaman dengan gojeg hemat,positif
5,segala jdi mudah dan praktis tidak perlu keluar klo lagi cape,positif
5,sukses dan berkah selalu dalam hal hal kebaikan,positif
1,aplikasi busuk,negatif
5,driver mengantar makanan dengan cepat,positif
5,selalu puas banyakin lagi promo dan diskonnya gojek semoga semakin jaya,positif
1,tlng donk pihak gojek perbaiki maps d aplikasi nisya dh ksh alamat lengkap tp maps ny nth kmna buat arahkasian driver ny lohmaaf sya ksh bintang dlu,negatif
1,kenapa chat dengan driver ga bisa dibuka nyangkut gitu ,negatif
1,mau tutup akun permanen knapa malah disuruh foto selfie sgala si pake ktp biar apa tar disalahgunain lagi permudah urusan orang yang abis kena tipu nomer hp saya masi kecantol buat nglink ke gojek di website penipu ulungnya saya udah buat formulir lewat website karna di apk sulit apalagi lewat dm x sama ig gak nyambung jawabannya ulasan saya di hapus sama developernya gopay plus di non aktifkan gopay di aktifkan perak ribetin idup orang,negatif
5,gomart saya dapat voucher promo belanja murah tapi kok harga nya nggak sesuai dengan hari nya malah harga nya normal misal hari minggu minyak harga promo tapi kalo saya mau tambahkan ke keranjang harga nya nggak bisa turun malah tetap kenapa ya,positif
1,aplikasi gojek jd temoat pinjol menagih hutanggojek jgn tutup mata,negatif
5,sangat membantu kami bila kami dalam kondisi urgent dan pelayanan yang baik sekali,positif
1,buruk terlalu sering cencel,negatif
1,gojek itu yatim,negatif
1,payahh driver pada pemalas semua ditolakk padahal cuma menit utk ke titik jemput ada belasan kali ditolak khususnya pada gocarr bintang pun terlalu bagus utk gocar mending ditiadakan aja kalo ga niat ambil penumpang,negatif
5,tingkatkan kesejahteraan dan tunjangan kesehatan driver,positif
1,aplikasi sampah saya mau delete akun kok gak bisa padahal gak ada tunggakan apa,negatif
1,sistem canggih prett,negatif
5,layanan profesionalpraktis simpleterimakasih,positif
1,cara nagih gopay pinjamnya ga ngotak dan berlebihan pake acara ngancam sgala dan tdk sesuai prosedur penagihan baru juga telat sehari pdahal telatpun ttap dibayar walaupun kena denda,negatif
1,gak sengaja bikin orderan gak bisa di cancel,negatif
1,kalau pagi lagi buru buru driver jemput nya lama bgt bikin telat,negatif
5,god jobb,positif
4,diskon nya sulit lama lama pindah ke apk sebelah,negatif
5,suka dapat potongan harga,positif
5,sip mantap,positif
1,banyak error nya ni aplikasi bikin susah,negatif
2,setelah di update malah makin downgrade menurutku ga bisa search resto yang masih tutup kan minimal masih bisa liat menunya balikin aja kaya kemaren baru kali ini komen di rating krn emng jadi nyusahin,negatif
2,tolong diperbaiki maps nya rutenya muter jadi ongkos lebih mahal daripada biasanya drivernya jg lewat jalan biasa dan tidak mengikuti maps nya,negatif
1,selalu dpt driver yg jauh bgt,negatif
5,nyaman dan mudah,positif
5,baru nyoba,positif
1,tolong donk akses untuk chat spam pinjol di hapus biar kami nyaman,negatif
1,apasih nih gojek gak jelas banget saya tidak bisa meng akses voucher makanan selamanya cuma gara gara kesalahan penggunaan voucher padahal saya tidak melakukan tindakan aneh dan saya juga membeli gojek plus karna emang sering beli makanan dan sekarang percuma itu bulan masih tetap sama tidak bisa pakai voucher gojek gojek nyusahin orang aja tutup sekalian sana ngk usah adain kirim makanan blok,negatif
5,bangga,positif
1,gila nggak bisa di pesan driver nya,negatif
5,salah satu pilihan moda transportasi yang aman dan terpercaya,positif
2,ada dana di spinjam mau tarik proses lama di suruh nunggu menit udah jam gak ada pemberitahuan mana dana mau sgera di pke klo disuruh nunggu menit ya menit konsisten dong,negatif
5,terimakasih pelayanan nya bagus,positif
1,aplikasi sangat lol,negatif
1,buruburu udh mesen berkalikali ditolak sampe setengah jam lebih ga berhasil juga dapet mobil,negatif
1,korupsi uang driver gede gedean,negatif
1,gua gk beli apa malah langsung kebayar otomatis udh kali pertama langganan youtube rb habis tu ngoc nguyen tu apa cok gua gk tau apa tiba ke check out,negatif
5,untuk kek sekolah bagus,positif
1,gojek saat ini pelayanan lelet sudah dua jam dan kali pemesanan tidak dapat driver smoga ditingkatkan fitur nya dan lebih baik lagi saran saya tampilkan fitur dapat driver saat makanan lagi disiapkan oleh restoran setempat,negatif
5,gojek sangat membantu mobilitas masyarakat dengan semua pelayanan yang dimiliki semoga kedepan gojek bisa terintegrasi dengan semua layanan khususnya transportasi yang dimiliki pemerintah sehingga menjadi penopang terbesar ekonomi indonesia contoh inovasi yang dapat dilakukan go bus go train go flight go sea terima kasih gojek telah memberi warna baru di indonesia,positif
1,saldo gopay ga masuk,negatif
5,cukup membantu dalam perjalanan,positif
5,sejauh ini sgt puas dan terbantu sekali dgn gojek terimakasih,positif
1,semenjak d update sekarang nggak pernah dpt voucher walaupun penguna baru sangat tidak nyaman pakai gojek,negatif
1,susah supirnya banyak pemales alesan minta cancel ini itu,negatif
1,setelah ganti no akun paylater gak bs digunakan jd malas pake gojek buat trx lg,negatif
1,gak usah ngasih limit pinjaman kalau dah dipakai dibayar dipinjam lagi malah gak dikasih gopaylater sama gopay pinjam sama aja perusahaan tolol,negatif
4,bgus harga bersahabat,positif
5,sejauh ini aman suka sama aplikasi gojek ini,positif
1,kerja sama dengan shope tapi kurir masih minta uang tambahan diluar aplikasi,negatif
3,tolong dong dana saya tidak di kembalikan udah tiga kali saya sudah tiga kali pesan lalu cancel gojekgocar lewat mbanking tapi dana saya tidak dikembalikan kenapa sistem seperti ini,negatif
1,lamanya pelayanan padahal sudah kita booking terutama yang mobil sudah kita booking di cancel lagi hadeh,negatif
1,ribet sekarang pake gojek atau gopay harus ferivikasi wajah dulu ,negatif
1,apasih gajelas,negatif
1,udah nunggu lama lama malah di cancel gitu aja alasan ga ada driver,negatif
5,membantu dkala lper tengah mlm,positif
5,mudah di akses ke tempat tujuan,positif
3,jika perlu anda perlu anda perlu memberi donasi bintang tiga,negatif
1,driver gocar pada gak doyan duit padahal banyak yg mangkal tapi gak ambil sama sekali jarak deket  rebu,negatif
5,membantu skalitdk pake nnggu lama klau mau kmana mana,positif
1,ditunggu jaminan saldo kembali nya  saldo hilang secara mendadak  dari saldo  disakan  perak pembayaran google play padahal saya tidak melakukan nya jangan sampai saya vidio kan dan saya sebar luas kan sudah banyak korban bukan saya aja  ditunggu saldo saya kembali,negatif
1,aku sebagai driver resah dengan order fiktif gofood akhirakhir ini tolong gojek tindak lanjuti oknumoknum yang tidak bertanggung jawab jangan dipermudah registrasi pembuatan akun costumer selain mengganggu aktifitas kerja driver juga dirugikan waktu tenaga saldo bbm terima kasih,negatif
1,aplikasi anehudah kedua kali ini kejadian topup saldo tidak masuk kejadian pertama gitupas topup kedua masuk yang pertama kaga ini kejadiannya sama lagi ah elah ngrepotin amat si helpteam gojek,negatif
5,drivernya sabar,positif
1,drivernya disuruh kasih pelayanan b tapi argonya malah semakin turun bagaimana cobaapa ga kasihanbensin makin naik tapi argonya semakin turun,negatif
1,udah bayar gopay laternya diblokir,negatif
1,pada mahal gada promo,negatif
1,untuk di daerah serang driver nya pada tidak niat kerja,negatif
1,semakin kesini pelayanan driver maupun aplikasi semakin luar biasa busuk,negatif
5,oke banget driver ga pilih,positif
5,mengantarkan saya tepat tujuan,positif
1,sering suruh nunggu lama untuk gofood padahal aplikasi tidak bisa mencarikan driver bahkan sudah nunggu berjamjam tibatiba transaksi batal sudah terjadi berkalikali,negatif
5,sangat senang,positif
5,mantaf,positif
1,pesen gojek pake gopay malah gak ada promo,negatif
1,lama nunggu driver ga bisa dibatalin pdhl udh laporan berkali kali ujungnya udah sejam lebih baru apl nya yg batalin dasar aneh,negatif
1,tolong dong turunin rating gocar yg jaraknya  menit tibatiba cancel sangat mengecewakan,negatif
5,terjangkau,positif
5,useable,positif
5,senantiasa mengutamakan kenyaman konsumen,positif
1,verifikasi wajah berulang kali tetep gagal walaupun sudah ganti hp apalah,negatif
5,semoga aplikasi ini semakin sukses,positif
3,knpa setiap mau pesan slalu muncul kya gni beberapa layanan ditutup sementara udh hampir minggu padahal goride maupun gocar sma ajh,negatif
1,tambah suwe tambah mengecewakan,negatif
5,good draver,positif
5,pesen makan lama semenjak ada mode hemat,positif
5,maju terus bersama gojek,positif
1,coba pakai gojek food karena penasaran ternyata zonk ui aplikasinya bikin bingung cari resto bikin pusing search menu nggak ada pesan mcd malam bisa jam padahal grab cuma menit promo minim metode pembayaran juga nggak lengkap beda jauh banget sama grab nggak heran kalau makin kalah saing kecewa banget harap segera evaluasi total kalau begini terus saya pilih balik pakai grab lebih jelas cepat dan efisien,negatif
